plot_id,x,y,project_id,Strata
2683,1158210,956610,1211,99
2684,-1085610,2226600,1211,99
2685,119880,1424850,1211,99
2686,1351110,1466400,1211,99
2687,-467130,1835160,1211,99
2688,332040,1929120,1211,99
2689,-507840,820200,1211,99
2690,185940,916170,1211,99
2691,1463040,2007870,1211,99
2692,637200,1643790,1211,99
2693,986790,1015140,1211,99
2694,-1925910,2477790,1211,99
2695,1000050,1770720,1211,99
2696,-1178910,2115540,1211,99
2697,-694140,1167300,1211,99
2698,-1241400,1778580,1211,99
2699,299910,1967910,1211,99
2700,2079060,2924880,1211,99
2701,-286710,1817460,1211,99
2702,-1648050,1890600,1211,99
2703,109080,1782060,1211,99
2704,1266690,1034790,1211,99
2705,331860,824190,1211,99
2706,-625320,1694940,1211,99
2707,-863460,1764180,1211,99
2708,-874860,1059450,1211,99
2709,-703920,1199700,1211,99
2710,-1744140,2619660,1211,99
2711,1024410,1758150,1211,99
2712,1876770,2282520,1211,99
2713,-1900020,2221500,1211,99
2714,-400890,1955670,1211,99
2715,-1220400,2209890,1211,99
2716,1925580,2367420,1211,99
2717,306660,1800390,1211,99
2718,-630210,1153590,1211,99
2719,-831900,2562870,1211,99
2720,880170,1931940,1211,99
2721,1172130,1080780,1211,99
2722,1202940,2155080,1211,99
2723,-435150,1776360,1211,99
2724,-1195770,1990080,1211,99
2725,-1511940,2314050,1211,99
2726,367740,2051130,1211,99
2727,-483210,1202340,1211,99
2728,242580,2418930,1211,99
2729,-2207340,2538120,1211,99
2730,376200,1428420,1211,99
2731,267840,830610,1211,99
2732,1440210,1292580,1211,99
2733,-1180620,2083890,1211,99
2734,-597270,1605330,1211,99
2735,-548340,2479830,1211,99
2736,-1296420,1629690,1211,99
2737,-1084080,1340250,1211,99
2738,-843420,2833830,1211,99
2739,-347670,1575420,1211,99
2740,-1083030,1835010,1211,99
2741,-1397580,2706540,1211,99
2742,137220,1671210,1211,99
2743,-444540,1975770,1211,99
2744,1395030,2126040,1211,99
2745,-461520,1651740,1211,99
2746,1324350,2234400,1211,99
2747,1541040,1546830,1211,99
2748,1647150,1541310,1211,99
2749,-170910,682680,1211,99
2750,-1791240,1917240,1211,99
2751,-399810,2511990,1211,99
2752,-1706310,2331030,1211,99
2753,-926610,2937360,1211,99
2754,-122190,843120,1211,99
2755,-187620,990390,1211,99
2756,941520,1053390,1211,99
2757,-1648350,2316450,1211,99
2758,-233010,2143260,1211,99
2759,1816740,2144760,1211,99
2760,1710990,2357700,1211,99
2761,-1540380,2513100,1211,99
2762,-192690,2499840,1211,99
2763,-1286700,1775940,1211,99
2764,-417960,1315560,1211,99
2765,643800,2573790,1211,99
2766,-1116300,2831310,1211,99
2767,1020540,1470780,1211,99
2768,296820,1532790,1211,99
2769,100590,1911900,1211,99
2770,-1735680,2976420,1211,99
2771,1241100,1348560,1211,99
2772,305430,1678320,1211,99
2773,-135120,1112910,1211,99
2774,1342530,891870,1211,99
2775,854580,2476020,1211,99
2776,597870,2511750,1211,99
2777,-1016100,1900590,1211,99
2778,909090,1759830,1211,99
2779,417780,1875990,1211,99
2780,-1118070,2292360,1211,99
2781,-1410150,2298840,1211,99
2782,-895890,2331690,1211,99
2783,-1792860,1491900,1211,99
2784,251040,755340,1211,99
2785,-735300,2913840,1211,99
2786,-1849920,1526340,1211,99
2787,-1092270,2769960,1211,99
2788,627990,2418240,1211,99
2789,-2066010,2617470,1211,99
2790,-231600,512910,1211,99
2791,844890,2239380,1211,99
2792,7260,2136420,1211,99
2793,878490,2536770,1211,99
2794,522450,763500,1211,99
2795,-2281860,2431350,1211,99
2796,346380,2324880,1211,99
2797,-226020,2465610,1211,99
2798,-1063380,2167320,1211,99
2799,93300,2258010,1211,99
2800,-185580,2484720,1211,99
2801,-2265750,2579220,1211,99
2802,368040,1649220,1211,99
2803,-2118060,2305320,1211,99
2804,-1015140,2135190,1211,99
2805,-1984890,2536290,1211,99
2806,-79590,2360580,1211,99
2807,-741150,2428710,1211,99
2808,-1094160,2702580,1211,99
2809,-571650,1856370,1211,99
2810,-192570,2429430,1211,99
2811,1700820,2267820,1211,99
2812,202260,2016810,1211,99
2813,-199170,1507920,1211,99
2814,2094810,2872890,1211,99
2815,185130,2505600,1211,99
2816,1211610,1387230,1211,99
2817,666930,2564700,1211,99
2818,-1962570,2530050,1211,99
2819,1399710,1504200,1211,99
2820,53550,1800480,1211,99
2821,-343590,2631270,1211,99
2822,796800,1859220,1211,99
2823,1138530,1947150,1211,99
2824,-137430,1529160,1211,99
2825,799560,2458560,1211,99
2826,-954000,2074410,1211,99
2827,258690,2632350,1211,99
2828,-1426350,1373370,1211,99
2829,1615860,2415690,1211,99
2830,-30210,1060080,1211,99
2831,-1780980,2486310,1211,99
2832,775920,1932630,1211,99
2833,-566490,1060680,1211,99
2834,-1214850,2487450,1211,99
2835,883740,2363610,1211,99
2836,-1450560,2256420,1211,99
2837,204810,2206590,1211,99
2838,339360,1594530,1211,99
2839,-732630,2796600,1211,99
2840,1778370,2399970,1211,99
2841,567630,2069910,1211,99
2842,-814620,1322790,1211,99
2843,-1067760,1962180,1211,99
2844,-1492530,2813880,1211,99
2845,-678900,984960,1211,99
2846,-576390,792630,1211,99
2847,-1263450,2965920,1211,99
2848,-2199510,2383410,1211,99
2849,972000,1055790,1211,99
2850,-320520,1185900,1211,99
2851,1246230,1990860,1211,99
2852,-1835910,2365710,1211,99
2853,-1623840,3063990,1211,99
2854,-269760,1005960,1211,99
2855,-751530,2173680,1211,99
2856,1699770,2221830,1211,99
2857,-1400310,2718480,1211,99
2858,-1761030,2344800,1211,99
2859,606000,1759320,1211,99
2860,-2227110,2236200,1211,99
2861,-740940,953760,1211,99
2862,-50460,875640,1211,99
2863,-367890,2628480,1211,99
2864,1382970,1803690,1211,99
2865,638460,1260150,1211,99
2866,1616550,2434440,1211,99
2867,-898200,1759680,1211,99
2868,-1118340,2730690,1211,99
2869,926430,1591770,1211,99
2870,683280,918480,1211,99
2871,-52380,1859370,1211,99
2872,1228920,2124690,1211,99
2873,-1638870,1673310,1211,99
2874,792570,999060,1211,99
2875,618450,1831140,1211,99
2876,-1215270,1305480,1211,99
2877,-867930,1510740,1211,99
2878,519930,1120140,1211,99
2879,-1752240,1424130,1211,99
2880,9180,2099790,1211,99
2881,-2003640,1672800,1211,99
2882,-1884210,2888970,1211,99
2883,1714440,1535430,1211,99
2884,-676170,1958520,1211,99
2885,-1435950,2059950,1211,99
2886,-1281210,1545150,1211,99
2887,-1411440,2563770,1211,99
2888,-113550,639210,1211,99
2889,-927630,1543440,1211,99
2890,-491010,1990890,1211,99
2891,858150,1176240,1211,99
2892,-555090,818550,1211,99
2893,1054110,1906320,1211,99
2894,659250,970620,1211,99
2895,195030,1992840,1211,99
2896,-1626000,2111580,1211,99
2897,2050680,2669670,1211,99
2898,-1822290,1704780,1211,99
2899,-969570,1325700,1211,99
2900,-1785570,2327130,1211,99
2901,764370,1310820,1211,99
2902,425850,2802150,1211,99
2903,-235020,1754640,1211,99
2904,-161100,818520,1211,99
2905,-745950,2846340,1211,99
2906,-1647660,2020350,1211,99
2907,411420,2609250,1211,99
2908,370020,1157100,1211,99
2909,-483150,2377890,1211,99
2910,-1531170,1682310,1211,99
2911,-1873410,2572950,1211,99
2912,-806850,1680990,1211,99
2913,-1231800,1512060,1211,99
2914,1592460,458490,1211,99
2915,-1199610,2319030,1211,99
2916,-351660,2289780,1211,99
2917,979410,2487720,1211,99
2918,-707490,1760340,1211,99
2919,-2050770,1899660,1211,99
2920,-508830,1377720,1211,99
2921,-275370,475260,1211,99
2922,-1512630,2168190,1211,99
2923,-2154990,1722600,1211,99
2924,863640,1066290,1211,99
2925,-24390,2184030,1211,99
2926,-1792530,2071290,1211,99
2927,2041410,2340600,1211,99
2928,-667620,1673910,1211,99
2929,-409560,2045880,1211,99
2930,706410,1748190,1211,99
2931,1251060,1789380,1211,99
2932,310770,1515180,1211,99
2933,-1219080,2560800,1211,99
2934,-851490,1887030,1211,99
2935,-267600,1419180,1211,99
2936,-1347660,1989690,1211,99
2937,-549120,2430870,1211,99
2938,246000,1575630,1211,99
2939,-827160,2011170,1211,99
2940,1758540,1619760,1211,99
2941,-2017170,2301390,1211,99
2942,-292350,2045130,1211,99
2943,9690,1485450,1211,99
2944,-2030340,2592210,1211,99
2945,1832700,2616390,1211,99
2946,-1350270,1560450,1211,99
2947,2030520,2648520,1211,99
2948,1515900,1574100,1211,99
2949,1196460,1433070,1211,99
2950,-2153370,2021280,1211,99
2951,1179600,1529880,1211,99
2952,1192530,1968660,1211,99
2953,-1745340,1962540,1211,99
2954,-307350,1795800,1211,99
2955,593820,1600170,1211,99
2956,759600,1309080,1211,99
2957,-1617900,1462890,1211,99
2958,-524190,1113060,1211,99
2959,-494910,1735320,1211,99
2960,-1150200,2776650,1211,99
2961,-583110,849810,1211,99
2962,-599220,1321260,1211,99
2963,-1194510,2623590,1211,99
2964,456330,1743750,1211,99
2965,624180,2397540,1211,99
2966,-27150,884970,1211,99
2967,86100,1117650,1211,99
2968,-366720,886920,1211,99
2969,-1476990,2640360,1211,99
2970,1126290,1735770,1211,99
2971,-981840,2411670,1211,99
2972,-239220,1659210,1211,99
2973,1568700,1695450,1211,99
2974,1120020,1036290,1211,99
2975,-1554930,2506980,1211,99
2976,1068330,1449540,1211,99
2977,170910,879810,1211,99
2978,228930,2584230,1211,99
2979,-2157420,1691280,1211,99
2980,1237350,1555530,1211,99
2981,28950,2815920,1211,99
2982,-2107470,2891370,1211,99
2983,1271820,1114470,1211,99
2984,-150120,2164530,1211,99
2985,1510590,1974270,1211,99
2986,1636410,1677690,1211,99
2987,205890,942390,1211,99
2988,-838830,2718870,1211,99
2989,-826080,1567170,1211,99
2990,-968100,2824470,1211,99
2991,-2016180,2270130,1211,99
2992,236250,2161080,1211,99
2993,74610,2312700,1211,99
2994,-1846590,2006820,1211,99
2995,470970,2019450,1211,99
2996,-1468920,2930700,1211,99
2997,1740900,1876590,1211,99
2998,-65100,2207310,1211,99
2999,-1211220,2757150,1211,99
3000,-120060,1973310,1211,99
3001,-816240,1999290,1211,99
3002,2012070,2609340,1211,99
3003,-1938270,3052650,1211,99
3004,-879360,2077950,1211,99
3005,130260,1507470,1211,99
3006,-1194840,2334060,1211,99
3007,1424220,2152560,1211,99
3008,-587580,2710320,1211,99
3009,520110,1714440,1211,99
3010,1764330,1907400,1211,99
3011,1488510,2258730,1211,99
3012,-1136070,2890560,1211,99
3013,-1083060,1547460,1211,99
3014,-2095020,1960320,1211,99
3015,690210,1539060,1211,99
3016,-1698180,1574340,1211,99
3017,878280,1616070,1211,99
3018,-315450,2600310,1211,99
3019,-1663410,2237490,1211,99
3020,1427430,734730,1211,99
3021,198930,1795800,1211,99
3022,-1152090,2728920,1211,99
3023,-1890720,1508820,1211,99
3024,1100370,1866870,1211,99
3025,1059930,1212390,1211,99
3026,-615420,1471230,1211,99
3027,-1256700,2139930,1211,99
3028,-541410,1721520,1211,99
3029,-751770,1979610,1211,99
3030,-702000,2786580,1211,99
3031,1590420,1481400,1211,99
3032,-286080,592110,1211,99
3033,-510240,1561740,1211,99
3034,1830,2001630,1211,99
3035,150870,1455750,1211,99
3036,-518490,1679370,1211,99
3037,-1657410,1469940,1211,99
3038,1378110,1183050,1211,99
3039,1054560,2277570,1211,99
3040,-1938960,2059170,1211,99
3041,-296340,1523970,1211,99
3042,-1898130,1972350,1211,99
3043,533610,2449380,1211,99
3044,-1963230,2268510,1211,99
3045,-854910,1557060,1211,99
3046,825300,1489680,1211,99
3047,-1326210,1563360,1211,99
3048,-801000,1459200,1211,99
3049,1250820,1057980,1211,99
3050,-1657020,1781430,1211,99
3051,1628790,2403420,1211,99
3052,75690,1848720,1211,99
3053,-1204800,2177040,1211,99
3054,-1276350,2215710,1211,99
3055,593340,1337190,1211,99
3056,287700,2069310,1211,99
3057,155880,834420,1211,99
3058,-1678440,2184600,1211,99
3059,-733800,1468800,1211,99
3060,-2031660,1953810,1211,99
3061,-241230,2843160,1211,99
3062,-1858500,2746620,1211,99
3063,-894360,1646490,1211,99
3064,-186480,2369190,1211,99
3065,-450210,2033550,1211,99
3066,1637910,1997430,1211,99
3067,1567950,417090,1211,99
3068,-1761960,1367730,1211,99
3069,607860,2484420,1211,99
3070,1398540,1990500,1211,99
3071,-284070,856140,1211,99
3072,620880,1434870,1211,99
3073,820650,911970,1211,99
3074,331830,1009860,1211,99
3075,-249420,1485270,1211,99
3076,66630,1136460,1211,99
3077,-252360,2099490,1211,99
3078,-819090,2545650,1211,99
3079,-1310820,2742840,1211,99
3080,-160740,2604930,1211,99
3081,-854100,2712420,1211,99
3082,-2211720,1588140,1211,99
3083,-1889160,2796390,1211,99
3084,-1972140,2871210,1211,99
3085,-15270,2742330,1211,99
3086,-1230090,1051380,1211,99
3087,-2117460,2053740,1211,99
3088,-571860,2868030,1211,99
3089,-2309010,2299830,1211,99
3090,503940,1457490,1211,99
3091,-1647330,2747880,1211,99
3092,-1226400,2386260,1211,99
3093,-1360110,2050410,1211,99
3094,-1024620,2624070,1211,99
3095,-794340,970980,1211,99
3096,-513810,1576860,1211,99
3097,-542940,2594610,1211,99
3098,-300570,2675250,1211,99
3099,1245120,2170770,1211,99
3100,-444600,1496280,1211,99
3101,-634950,2755620,1211,99
3102,167070,2569050,1211,99
3103,-814260,1037460,1211,99
3104,-735660,1793640,1211,99
3105,205560,1277010,1211,99
3106,-1863420,1391400,1211,99
3107,1132110,1631970,1211,99
3108,807240,1866930,1211,99
3109,649890,1566840,1211,99
3110,-295710,503700,1211,99
3111,49920,2217030,1211,99
3112,-1444650,2882940,1211,99
3113,-1918410,2289750,1211,99
3114,484560,2654010,1211,99
3115,302460,1239870,1211,99
3116,-444870,761730,1211,99
3117,1060920,1829910,1211,99
3118,36270,2265480,1211,99
3119,-130320,2343210,1211,99
3120,-683820,2483940,1211,99
3121,1121970,1700310,1211,99
3122,-1471890,1898760,1211,99
3123,786720,1962120,1211,99
3124,-826290,2763090,1211,99
3125,-536730,2239890,1211,99
3126,-222120,758100,1211,99
3127,164880,2816850,1211,99
3128,-1890450,2320590,1211,99
3129,-686160,2263920,1211,99
3130,-175650,656550,1211,99
3131,-1864440,2970480,1211,99
3132,-283410,875460,1211,99
3133,-858630,2166480,1211,99
3134,-542400,2055630,1211,99
3135,-1048590,1664790,1211,99
3136,-103680,867720,1211,99
3137,-227310,1098150,1211,99
3138,-811530,2385450,1211,99
3139,-1939800,2758050,1211,99
3140,-959370,2829240,1211,99
3141,1763190,2532750,1211,99
3142,-900420,1691460,1211,99
3143,1538130,2344470,1211,99
3144,1125960,1312560,1211,99
3145,1218720,1819170,1211,99
3146,-209220,2698230,1211,99
3147,-1597680,1339650,1211,99
3148,1360710,2166630,1211,99
3149,-2122290,2878620,1211,99
3150,-35250,1195470,1211,99
3151,-929610,2168760,1211,99
3152,-1821030,1262580,1211,99
3153,-1288080,1751490,1211,99
3154,-230850,636030,1211,99
3155,389340,1583670,1211,99
3156,306960,2161470,1211,99
3157,569430,2592810,1211,99
3158,-1162650,1931520,1211,99
3159,-66990,2422110,1211,99
3160,1558710,1995780,1211,99
3161,-2080770,2173020,1211,99
3162,-937710,1919550,1211,99
3163,-737520,1178940,1211,99
3164,-1418040,2903370,1211,99
3165,-1363740,1212990,1211,99
3166,-132750,2814720,1211,99
3167,-1390800,2223000,1211,99
3168,446850,1662540,1211,99
3169,-127740,1157280,1211,99
3170,635190,2414760,1211,99
3171,-2019030,1575450,1211,99
3172,-369120,2128770,1211,99
3173,56430,1977030,1211,99
3174,77850,2478150,1211,99
3175,-1475550,2815350,1211,99
3176,1703100,1916790,1211,99
3177,-854760,1852740,1211,99
3178,2013720,2935170,1211,99
3179,-1318950,2429010,1211,99
3180,-1026570,1768890,1211,99
3181,-318600,1210410,1211,99
3182,-14130,1490490,1211,99
3183,-1376130,2515710,1211,99
3184,483240,1154190,1211,99
3185,-1122300,1213620,1211,99
3186,-365430,693990,1211,99
3187,1381920,1136910,1211,99
3188,-1711620,1797900,1211,99
3189,918690,2386800,1211,99
3190,-250050,1560330,1211,99
3191,251130,768660,1211,99
3192,-117510,599130,1211,99
3193,823350,2636490,1211,99
3194,-1966080,2413950,1211,99
3195,782040,1266270,1211,99
3196,525420,2011080,1211,99
3197,1649400,2575080,1211,99
3198,26460,1146960,1211,99
3199,-1568160,1771530,1211,99
3200,11580,2219280,1211,99
3201,1567530,2296620,1211,99
3202,246270,2261430,1211,99
3203,1508910,415350,1211,99
3204,-1937790,1781160,1211,99
3205,1210620,1008060,1211,99
3206,-958590,2657880,1211,99
3207,1302660,1615980,1211,99
3208,899310,1717830,1211,99
3209,-1751790,1741560,1211,99
3210,1416990,2321700,1211,99
3211,1226250,1333140,1211,99
3212,2130450,2949600,1211,99
3213,-224280,1267890,1211,99
3214,-1679790,3091080,1211,99
3215,-2212860,2018280,1211,99
3216,-1664040,1824810,1211,99
3217,572520,881010,1211,99
3218,1604370,1870020,1211,99
3219,-762120,1249110,1211,99
3220,544380,2679510,1211,99
3221,1048680,1413390,1211,99
3222,66540,711300,1211,99
3223,483240,2487810,1211,99
3224,-198330,1559580,1211,99
3225,-1064010,1573140,1211,99
3226,1112160,2100450,1211,99
3227,150330,1518810,1211,99
3228,-2112900,2677380,1211,99
3229,-1428270,2107560,1211,99
3230,101220,1915110,1211,99
3231,-1117200,2906310,1211,99
3232,-2207310,1723380,1211,99
3233,1349100,851400,1211,99
3234,-1411290,2230200,1211,99
3235,-484410,2135820,1211,99
3236,-380070,951540,1211,99
3237,1063920,1549680,1211,99
3238,752790,839220,1211,99
3239,1531110,2026680,1211,99
3240,1588800,1951830,1211,99
3241,990480,2102850,1211,99
3242,1363350,1938960,1211,99
3243,-890790,1759440,1211,99
3244,-2027550,2721300,1211,99
3245,-65820,1077120,1211,99
3246,479160,2468520,1211,99
3247,-968880,2829720,1211,99
3248,-1312860,2602230,1211,99
3249,2090160,2800320,1211,99
3250,-77700,736200,1211,99
3251,-1078890,1201890,1211,99
3252,1271130,951390,1211,99
3253,-1566360,2975670,1211,99
3254,270870,2404620,1211,99
3255,-1266990,2019930,1211,99
3256,-136530,862590,1211,99
3257,-870030,1641810,1211,99
3258,133470,793290,1211,99
3259,739950,1425420,1211,99
3260,-1949370,2275770,1211,99
3261,-427980,778380,1211,99
3262,-1777410,3058290,1211,99
3263,-2057490,3009210,1211,99
3264,83070,1803930,1211,99
3265,-2160750,2153310,1211,99
3266,297210,1273290,1211,99
3267,-1153380,1524240,1211,99
3268,-466140,2262330,1211,99
3269,-876270,1880610,1211,99
3270,-153870,2539140,1211,99
3271,-1297770,1471590,1211,99
3272,-1847970,2725200,1211,99
3273,1268070,2198730,1211,99
3274,-1568130,1582860,1211,99
3275,-359970,2474220,1211,99
3276,893250,2088060,1211,99
3277,-1825170,2572890,1211,99
3278,-1170840,1578960,1211,99
3279,-879000,2731110,1211,99
3280,-39120,2230080,1211,99
3281,-219960,657960,1211,99
3282,-968820,2475240,1211,99
3283,-1422630,2288490,1211,99
3284,-918540,1750920,1211,99
3285,300750,2080800,1211,99
3286,-1643430,2438700,1211,99
3287,-656370,1693560,1211,99
3288,1563120,1689030,1211,99
3289,-1620150,1221540,1211,99
3290,202650,1379610,1211,99
3291,-229440,1903500,1211,99
3292,268710,1157070,1211,99
3293,-102450,2527080,1211,99
3294,31110,962250,1211,99
3295,-90,1222890,1211,99
3296,-2266050,2078400,1211,99
3297,-734670,2153670,1211,99
3298,-631350,2055510,1211,99
3299,1408290,2146470,1211,99
3300,1909560,2285100,1211,99
3301,-1517790,1291020,1211,99
3302,1327800,2025150,1211,99
3303,440040,1957440,1211,99
3304,1895580,2402190,1211,99
3305,1495500,1763400,1211,99
3306,956190,953280,1211,99
3307,-2283090,1896300,1211,99
3308,-160410,2514600,1211,99
3309,-794790,814920,1211,99
3310,-1965210,2871270,1211,99
3311,-2157900,2501790,1211,99
3312,-1505130,1465050,1211,99
3313,-865110,1949370,1211,99
3314,-2220900,2544840,1211,99
3315,1438770,790170,1211,99
3316,2164650,2713080,1211,99
3317,453090,1244850,1211,99
3318,-834450,1453560,1211,99
3319,-2060070,2000460,1211,99
3320,-1981890,2007690,1211,99
3321,-552180,2851230,1211,99
3322,-738210,1668720,1211,99
3323,887100,1576590,1211,99
3324,93660,1128120,1211,99
3325,516840,871500,1211,99
3326,-1650240,2443590,1211,99
3327,-158370,531630,1211,99
3328,884070,1505670,1211,99
3329,-397440,2300940,1211,99
3330,1391100,1697010,1211,99
3331,938610,1797480,1211,99
3332,-1032660,2859300,1211,99
3333,20130,2219160,1211,99
3334,817680,2613930,1211,99
3335,458250,1098960,1211,99
3336,1541790,1602510,1211,99
3337,220530,1678680,1211,99
3338,155100,2646660,1211,99
3339,-51450,2870040,1211,99
3340,-1025340,2714070,1211,99
3341,-1204680,1368570,1211,99
3342,-1153470,1327770,1211,99
3343,1992930,2554200,1211,99
3344,-2044110,2233830,1211,99
3345,-1951830,1722210,1211,99
3346,1249800,1957080,1211,99
3347,1332900,1021200,1211,99
3348,577890,1066170,1211,99
3349,1174950,909180,1211,99
3350,1525320,353730,1211,99
3351,585420,2033490,1211,99
3352,-404370,2057550,1211,99
3353,1548720,2288070,1211,99
3354,-1664490,2047830,1211,99
3355,1294320,1413720,1211,99
3356,595860,1420260,1211,99
3357,1530330,1480500,1211,99
3358,1058040,1534920,1211,99
3359,371220,861540,1211,99
3360,484590,2058660,1211,99
3361,-1626600,2591910,1211,99
3362,1374990,2177550,1211,99
3363,-1250730,1804320,1211,99
3364,-722910,1788120,1211,99
3365,-992820,1175220,1211,99
3366,1240170,2181990,1211,99
3367,1527330,2199000,1211,99
3368,916440,1679490,1211,99
3369,1747170,1875810,1211,99
3370,-178260,2880750,1211,99
3371,-364740,1165890,1211,99
3372,838890,2284140,1211,99
3373,-1418970,1789260,1211,99
3374,-491850,2317230,1211,99
3375,-1439820,1633470,1211,99
3376,-1166070,1289460,1211,99
3377,277320,1309020,1211,99
3378,-744720,941130,1211,99
3379,666690,1090380,1211,99
3380,-931470,2798520,1211,99
3381,287280,1958310,1211,99
3382,936660,2074260,1211,99
3383,-1375860,2883300,1211,99
3384,-1191780,1124520,1211,99
3385,1370040,755610,1211,99
3386,-1174230,2394000,1211,99
3387,1714200,2562720,1211,99
3388,1554810,1362060,1211,99
3389,-290250,1783110,1211,99
3390,-2080080,2333610,1211,99
3391,-1695240,1394190,1211,99
3392,1024740,2044560,1211,99
3393,287460,1459830,1211,99
3394,-569040,1122210,1211,99
3395,-1617990,1824150,1211,99
3396,2066370,2625150,1211,99
3397,977910,2029980,1211,99
3398,-2270220,2115300,1211,99
3399,398580,2213730,1211,99
3400,-706020,1998000,1211,99
3401,-709560,759120,1211,99
3402,-1249470,2779890,1211,99
3403,87420,2571180,1211,99
3404,-1107510,1775250,1211,99
3405,-393060,2706690,1211,99
3406,-686580,1569450,1211,99
3407,-1524060,1208640,1211,99
3408,1093470,1454820,1211,99
3409,1421520,1958460,1211,99
3410,1406160,1784160,1211,99
3411,-760050,790440,1211,99
3412,-959220,1685070,1211,99
3413,-306810,2830800,1211,99
3414,1487400,1435890,1211,99
3415,-1085820,2734650,1211,99
3416,-1769640,2589300,1211,99
3417,-48420,1572780,1211,99
3418,-89460,1742640,1211,99
3419,-895080,989910,1211,99
3420,118350,1985310,1211,99
3421,-406470,875640,1211,99
3422,-387510,2664240,1211,99
3423,1244610,1689780,1211,99
3424,325530,1389840,1211,99
3425,1647150,2262810,1211,99
3426,-1378410,1063890,1211,99
3427,-317070,1776450,1211,99
3428,179490,2747070,1211,99
3429,-1090800,1440150,1211,99
3430,-284280,776940,1211,99
3431,-977970,1791300,1211,99
3432,1255320,1432470,1211,99
3433,1483140,2069040,1211,99
3434,-1282560,2299650,1211,99
3435,-48540,1085580,1211,99
3436,337650,2414460,1211,99
3437,-466890,2690670,1211,99
3438,-190590,527280,1211,99
3439,-1554330,1159950,1211,99
3440,-1932360,2011230,1211,99
3441,1783320,2012190,1211,99
3442,-930900,2743770,1211,99
3443,-912150,2720250,1211,99
3444,-1736940,2693250,1211,99
3445,811680,2348820,1211,99
3446,-2151090,2281470,1211,99
3447,-563460,1007910,1211,99
3448,-1323390,2083830,1211,99
3449,-1740060,2918640,1211,99
3450,512910,1338900,1211,99
3451,272970,2064330,1211,99
3452,-679440,947520,1211,99
3453,897180,1689960,1211,99
3454,1343730,1111710,1211,99
3455,894690,2074860,1211,99
3456,-1383630,1664280,1211,99
3457,-1527060,1710600,1211,99
3458,-170790,815370,1211,99
3459,-179520,2123370,1211,99
3460,-285030,1504350,1211,99
3461,1199940,1182360,1211,99
3462,-1163520,2399850,1211,99
3463,97560,1282740,1211,99
3464,1053330,2062170,1211,99
3465,-1552500,1473420,1211,99
3466,467700,2633910,1211,99
3467,-1106430,2001450,1211,99
3468,-289530,2588460,1211,99
3469,826410,1791870,1211,99
3470,2012340,2366190,1211,99
3471,-170460,2249070,1211,99
3472,-1695780,3056010,1211,99
3473,610710,1950270,1211,99
3474,848070,2157210,1211,99
3475,992730,1796730,1211,99
3476,-1080630,2691390,1211,99
3477,58560,1503870,1211,99
3478,-1688850,1574460,1211,99
3479,1426680,2316630,1211,99
3480,-1025280,1444860,1211,99
3481,-2113230,1887720,1211,99
3482,1569090,1605270,1211,99
3483,-1701840,1723620,1211,99
3484,-342300,1815480,1211,99
3485,-1982910,2089860,1211,99
3486,-1006470,1468050,1211,99
3487,-214140,1730730,1211,99
3488,-1287030,1552500,1211,99
3489,-1862790,2493810,1211,99
3490,-1879260,3119430,1211,99
3491,-1561710,2429250,1211,99
3492,-1030140,1238490,1211,99
3493,1138380,1446930,1211,99
3494,1431030,1943100,1211,99
3495,1807800,2571750,1211,99
3496,-537300,2825880,1211,99
3497,992580,1586430,1211,99
3498,-827640,2015070,1211,99
3499,442320,2307300,1211,99
3500,1186890,1620540,1211,99
3501,1407990,2355900,1211,99
3502,420480,809520,1211,99
3503,-968070,2332920,1211,99
3504,37770,2416320,1211,99
3505,115770,1060320,1211,99
3506,216330,2083950,1211,99
3507,1054080,1448730,1211,99
3508,1358460,1623870,1211,99
3509,378630,1137570,1211,99
3510,1108680,1035570,1211,99
3511,-85290,1563840,1211,99
3512,1473570,1286160,1211,99
3513,520470,2553720,1211,99
3514,-525360,2297880,1211,99
3515,218280,2077170,1211,99
3516,2123220,2855130,1211,99
3517,-1566540,3038640,1211,99
3518,429480,1911300,1211,99
3519,-2311140,2128140,1211,99
3520,-756660,1565610,1211,99
3521,769020,2348670,1211,99
3522,67860,1236810,1211,99
3523,-2010960,1539930,1211,99
3524,1774440,2118570,1211,99
3525,-360000,1195650,1211,99
3526,840720,1903560,1211,99
3527,-1413330,2892090,1211,99
3528,-2053230,1516410,1211,99
3529,-1575600,2570100,1211,99
3530,-1844460,2870190,1211,99
3531,246390,2789340,1211,99
3532,-105900,1917120,1211,99
3533,-464970,2045190,1211,99
3534,210570,885900,1211,99
3535,-545100,1680750,1211,99
3536,-1702830,1511580,1211,99
3537,-2028270,1812210,1211,99
3538,-1060140,1072920,1211,99
3539,1412070,1243860,1211,99
3540,-1865100,2397900,1211,99
3541,1766820,2083230,1211,99
3542,-1397910,2160570,1211,99
3543,1393980,1077840,1211,99
3544,-650190,2018700,1211,99
3545,-1200660,2732190,1211,99
3546,-2075160,1925640,1211,99
3547,891600,2165220,1211,99
3548,-448260,2407110,1211,99
3549,-1773690,3077370,1211,99
3550,-1109490,1809450,1211,99
3551,-1030620,2628330,1211,99
3552,152130,2190990,1211,99
3553,616710,2743470,1211,99
3554,-1420140,2120610,1211,99
3555,1474890,1217010,1211,99
3556,-1255560,1599690,1211,99
3557,-92310,2407920,1211,99
